Timestamp,Name,Value
36.455725,"velocity-drive-right-Drive",40.84375
36.455781,"sysid-test-state-Drive","quasistatic-forward"
36.473774,"voltage-drive-left-Drive",4.659907999999998
36.474182,"position-drive-left-Drive",78.07080078125
36.474535,"velocity-drive-left-Drive",40.677734375
36.474646,"voltage-drive-right-Drive",4.659907999999998
36.47498,"position-drive-right-Drive",77.57470703125
36.475407,"velocity-drive-right-Drive",41.228515625
36.475444,"sysid-test-state-Drive","quasistatic-forward"
36.494773,"voltage-drive-left-Drive",4.680054000000002
36.495125,"position-drive-left-Drive",78.8759765625
36.495571,"velocity-drive-left-Drive",40.830078125
36.4957,"voltage-drive-right-Drive",4.680054000000002
36.496331,"position-drive-right-Drive",78.357421875
36.496702,"velocity-drive-right-Drive",41.388671875
36.496758,"sysid-test-state-Drive","quasistatic-forward"
36.514046,"voltage-drive-left-Drive",4.699901999999998
36.514417,"position-drive-left-Drive",79.68798828125
36.514788,"velocity-drive-left-Drive",40.8671875
36.5149,"voltage-drive-right-Drive",4.699901999999998
36.515215,"position-drive-right-Drive",79.1865234375
36.515753,"velocity-drive-right-Drive",41.814453125
36.515809,"sysid-test-state-Drive","quasistatic-forward"
36.533932,"sysid-test-state-Drive","none"
36.682369,"NT:/FMSInfo/FMSControlData",32
36.822384,"systemTime",2024-06-04 11:16:27.112549
41.822815,"systemTime",2024-06-04 11:16:32.112952
46.822652,"systemTime",2024-06-04 11:16:37.112739
51.823324,"systemTime",2024-06-04 11:16:42.113366
56.822679,"systemTime",2024-06-04 11:16:47.112672
61.822794,"systemTime",2024-06-04 11:16:52.112733
66.822836,"systemTime",2024-06-04 11:16:57.112731
71.822506,"systemTime",2024-06-04 11:17:02.112372
76.822844,"systemTime",2024-06-04 11:17:07.112653
81.822959,"systemTime",2024-06-04 11:17:12.112733
86.823149,"systemTime",2024-06-04 11:17:17.112873
87.958298,"NTConnection","{""connected"":false,""remote_id"":""shuffleboard@1"",""remote_ip"":""10.51.13.237"",""remote_port"":57859,""protocol_version"":1025}"
